yr_m,port,in_jp,in_fr,in_tr,em_jp,em_fr,em_tr
2014-07-01,比田勝,121,11375,0,130,10504,0
2014-07-01,佐伯,0,0,0,0,0,0
2014-07-01,佐賀関,0,0,0,0,0,0
2014-07-01,大分,0,0,0,0,1,0
2014-07-01,水俣,0,0,0,0,0,0
2014-07-01,八代,0,0,0,0,1,0
2014-07-01,伊万里,0,0,0,0,0,0
2014-07-01,別府,0,0,0,0,0,0
2014-07-01,臼杵,0,0,0,0,0,0
2014-07-01,熊　　 本(空港),247,4210,0,223,3779,0
2014-07-01,長洲,0,0,0,0,2,0
2014-07-01,長　　 崎(空港),283,2040,0,355,1914,5
2014-07-01,大　　 分(空港),0,0,0,0,0,0
2014-07-01,福　　 江(空港),0,0,0,0,0,0
2014-07-01,関　　 門(門司),18,1,0,20,2,0
2014-07-01,関　　 門(戸畑),0,0,0,3,0,0
2014-07-01,北 九 州(空港),114,512,0,114,510,0
2014-07-01,佐護,0,0,0,0,0,0
2014-07-01,鹿児島,1,20,0,362,1286,0
2014-07-01,鹿 児 島(空港),1360,3424,2,1442,2508,1
2014-07-01,名瀬,0,0,0,0,0,0
2014-07-01,細島,0,0,0,0,0,0
2014-07-01,志布志,0,0,0,0,0,0
2014-07-01,喜入,0,3,0,0,1,0
2014-07-01,宮　　 崎(空港),781,1695,0,821,1731,0
2014-07-01,川内,0,0,0,0,0,0
2014-07-01,佐　　 賀(空港),902,2446,0,779,2366,0
2014-07-01,那覇,32,4,0,10,5893,0
2014-07-01,那　　 覇(空港),4164,64381,1178,4200,64194,1200
2014-07-01,嘉 手 納(空港),29,43,0,14,65,6
2014-07-01,平良,0,0,0,0,0,0
2014-07-01,石垣,12,10205,0,7,5746,0
2014-07-01,普 天 間(空港),0,2,0,0,1,0
2014-07-01,石　　 垣(空港),64,1161,0,37,1185,0
2014-07-01,本部,0,0,0,0,0,0
2014-07-01,金武中城,26,10,5,0,0,0
2014-07-01,その他,1,7,0,4,22,0
2014-08-01,釧路,0,0,0,2402,1790,2
2014-08-01,稚内,147,441,0,167,486,0
2014-08-01,根室,0,7,0,0,20,0
2014-08-01,小樽,5707,3138,3,3,105,0
2014-08-01,室蘭,0,0,0,0,1,0
2014-08-01,函館,0,0,0,0,0,0
2014-08-01,留萌,0,0,0,9,0,0
2014-08-01,苫小牧,0,0,0,0,0,0
2014-08-01,新 千 歳(空港),10102,66234,5,9973,73423,4
2014-08-01,網走,3,0,0,3009,919,0
2014-08-01,花咲,0,0,0,0,0,0
2014-08-01,紋別,0,6,0,0,6,0
2014-08-01,函　　 館(空港),156,6083,0,147,6126,0
2014-08-01,釧　　 路(空港),62,257,0,40,415,0
2014-08-01,帯　　 広(空港),0,531,0,0,529,0
2014-08-01,石狩湾,0,0,0,0,0,0
2014-08-01,女 満 別(空港),0,0,0,0,174,0
2014-08-01,旭　　 川(空港),162,8850,0,155,9377,0
2014-08-01,中標津（空港）,0,0,0,0,0,0
2014-08-01,青森,0,0,0,2503,29,0
2014-08-01,八戸,0,0,0,0,0,0
2014-08-01,釜石,0,0,0,0,0,0
2014-08-01,仙台塩釜,1,4,0,5,2,0
2014-08-01,小名浜,0,1,0,0,0,0
2014-08-01,酒田,0,0,0,0,0,0
2014-08-01,秋田船川,0,0,0,0,0,0
2014-08-01,宮古,0,0,0,0,0,0
2014-08-01,大船渡,0,0,0,0,0,0
2014-08-01,石巻,0,0,0,0,0,0
2014-08-01,三　　 沢(空港),0,17,600,17,30,228
2014-08-01,八　　 戸（空港）,0,0,0,0,0,0
2014-08-01,仙　　 台(空港),4923,2856,8,5099,2861,0
2014-08-01,秋　　 田(空港),0,210,0,0,0,0
2014-08-01,山　　 形(空港),0,0,0,0,0,0
2014-08-01,花　　 巻(空港),22,243,0,22,243,0
2014-08-01,青　　 森(空港),439,740,30,483,1079,18
2014-08-01,庄　　 内(空港),0,0,0,0,0,0
2014-08-01,福　　 島(空港),56,0,0,55,0,0
2014-08-01,茨　　城(空港),1100,3321,0,1078,3278,0
2014-08-01,東京,43,0,0,2,2,0
2014-08-01,千葉,4,7,0,3,3,0
2014-08-01,新潟,99,1,0,2,0,0
2014-08-01,直江津,0,0,0,0,0,0
2014-08-01,横　　 田(空港),21,156,0,65,189,0
2014-08-01,鹿島,0,0,0,0,3,0
2014-08-01,木更津,0,1,0,0,0,0
2014-08-01,二見,2,4,0,1,0,0
2014-08-01,柏崎,0,0,0,0,0,0
2014-08-01,日立,0,0,0,0,0,0
2014-08-01,新　　 潟(空港),4406,3087,0,4418,3370,0
2014-08-01,羽　　 田(空港),374044,143728,736,388577,155627,595
2014-08-01,成　　 田(空港),739798,401242,12571,751376,442004,8645
2014-08-01,横浜,17,2,0,12,49,0
2014-08-01,横須賀,0,4,0,0,2,0
2014-08-01,川崎,1,0,0,0,4,0
2014-08-01,厚　　 木(空港),2,0,0,5,0,0
2014-08-01,入　　 間(空港),0,0,0,0,0,0
2014-08-01,硫黄島（空港）,0,0,0,0,0,0
2014-08-01,松　　 本(空港),11,1,0,26,1,0
2014-08-01,清水,0,1,0,6,0,0
2014-08-01,田子の浦,0,0,0,0,0,0
2014-08-01,焼津,1,5,0,0,6,0
2014-08-01,浜　　 松(空港),0,0,0,0,0,0
2014-08-01,富士山静岡（空港）,2993,8886,1,2958,10382,0
2014-08-01,中　　 部（空港）,149931,53873,82,150408,56506,51
2014-08-01,名古屋,3,0,0,3,5,0
2014-08-01,四日市,2,1,0,6,4,0
2014-08-01,敦賀,0,0,0,393,5,0
2014-08-01,七尾,0,0,0,2,0,0
2014-08-01,名 古 屋(空港),9,12,0,2,6,0
2014-08-01,衣浦,0,0,0,0,1,0
2014-08-01,金沢,0,0,0,0,0,0
2014-08-01,小　　 松(空港),3129,3716,0,3434,4065,0
2014-08-01,富　　 山(空港),1705,3120,0,1679,2507,0
2014-08-01,福井（新）,0,0,0,0,0,0
2014-08-01,伊勢湾シーバース,0,0,0,0,0,0
2014-08-01,福　　 井(空港),0,0,0,0,0,0
2014-08-01,能　　 登(空港),0,0,0,0,0,0
2014-08-01,三河,0,0,0,2,2,0
2014-08-01,伏木富山,0,6,0,0,19,0
2014-08-01,関　　 西(空港),328293,268801,461,328850,289702,239
2014-08-01,大阪,644,1901,0,719,2069,0
2014-08-01,舞鶴,0,0,0,0,0,0
2014-08-01,堺,0,0,0,0,2,0
2014-08-01,有田,0,0,0,0,0,0
2014-08-01,白　　 浜(空港),0,0,0,0,0,0
2014-08-01,和歌山下津,0,2,0,0,2,0
2014-08-01,神戸,47,112,0,49,186,0
2014-08-01,姫路,0,0,0,0,0,0
2014-08-01,東播磨,0,0,0,0,0,0
2014-08-01,但　　 馬(空港),0,0,0,0,0,0
2014-08-01,尼崎西宮芦屋,0,0,0,0,0,0
2014-08-01,坂出,0,0,0,0,0,0
2014-08-01,新居浜,0,0,0,0,2,0
2014-08-01,松山,0,0,0,0,0,0
2014-08-01,徳島小松島,0,0,0,0,0,0
2014-08-01,高知,0,0,0,0,0,0
2014-08-01,今治,0,0,0,0,4,0
2014-08-01,高松,0,0,0,0,1,0
2014-08-01,大西,0,0,0,0,0,0
2014-08-01,須崎,0,0,0,0,0,0
2014-08-01,波方,0,0,0,0,0,0
2014-08-01,直島,0,0,0,0,0,0
2014-08-01,松　　 山(空港),726,558,0,857,574,0
2014-08-01,高　　 知(空港),0,0,0,0,0,0
2014-08-01,徳　　 島(空港),0,0,0,0,0,0
2014-08-01,高　　 松(空港),2064,2583,0,2275,2975,0
2014-08-01,広島,0,0,0,0,1,0
2014-08-01,尾道糸崎,0,0,0,0,7,0
2014-08-01,呉,19,6,0,17,0,0
2014-08-01,宇野,0,0,0,0,0,0
2014-08-01,土生,0,0,0,0,0,0
2014-08-01,水島,3,3,0,0,5,0
2014-08-01,浜田,0,0,0,0,0,0
2014-08-01,境,392,702,0,62,718,0
2014-08-01,福山,0,0,0,0,0,0
2014-08-01,常石,0,0,0,0,0,0
2014-08-01,瀬戸田,0,0,0,0,0,0
2014-08-01,安芸津,0,0,0,0,0,0
2014-08-01,能地,0,0,0,0,0,0
2014-08-01,米　　 子(空港),509,2234,0,549,779,0
2014-08-01,出　　 雲(空港),0,0,0,0,0,0
2014-08-01,岡　　 山(空港),6315,2239,1,6338,2455,0
2014-08-01,鳥　　 取(空港),0,0,0,0,0,0
2014-08-01,石　　 見(空港),0,0,0,0,0,0
2014-08-01,広　　 島(空港),8094,5872,65,8290,7456,25
2014-08-01,関　　 門(下関),1467,4125,0,1452,4538,0
2014-08-01,宇部,2,0,0,0,1,0
2014-08-01,徳山下松,0,2,0,0,1,0
2014-08-01,萩,0,0,0,0,0,0
2014-08-01,岩　　 国(空港),0,2,0,4,23,0
2014-08-01,山口宇部(空港),0,0,0,0,0,0
2014-08-01,福　　 岡(空港),83194,70429,615,85404,79333,568
2014-08-01,博多,9140,18765,1,9461,19751,1
2014-08-01,三池,0,0,0,0,0,0
2014-08-01,唐津,0,0,0,0,0,0
2014-08-01,長崎,2512,37,0,0,3281,0
2014-08-01,佐世保,0,0,0,0,0,0
2014-08-01,厳原,101,6217,0,77,6686,0
2014-08-01,三角,0,0,0,0,4,0
2014-08-01,比田勝,104,12353,0,105,12234,0
2014-08-01,佐伯,0,0,0,0,0,0
2014-08-01,佐賀関,0,2,0,0,0,0
2014-08-01,大分,0,6,0,0,1,0
2014-08-01,水俣,0,0,0,0,0,0
2014-08-01,八代,0,0,0,0,0,0
2014-08-01,伊万里,0,0,0,0,0,0
2014-08-01,別府,0,0,0,0,0,0
2014-08-01,臼杵,0,0,0,0,1,0
2014-08-01,熊　　 本(空港),448,1830,0,466,2215,0
2014-08-01,長洲,0,0,0,0,0,0
2014-08-01,長　　 崎(空港),435,1934,0,454,2020,0
2014-08-01,大　　 分(空港),0,0,0,0,0,0
2014-08-01,福　　 江(空港),0,0,0,0,0,0
2014-08-01,関　　 門(門司),3,2,0,3,19,0
2014-08-01,関　　 門(戸畑),5,0,0,12,7,0
2014-08-01,北 九 州(空港),1,489,0,0,594,0
2014-08-01,佐護,0,0,0,0,0,0
2014-08-01,鹿児島,1,1285,0,26,3,0
2014-08-01,鹿 児 島(空港),1790,4369,2,1829,3625,2
2014-08-01,名瀬,0,0,0,0,0,0
2014-08-01,細島,0,0,0,0,0,0
2014-08-01,志布志,0,0,0,0,0,0
2014-08-01,喜入,4,0,0,0,0,0
2014-08-01,宮　　 崎(空港),913,1808,0,865,2040,0
2014-08-01,川内,0,0,0,0,0,0
2014-08-01,佐　　 賀(空港),1043,2215,0,1078,2573,0
2014-08-01,那覇,5,1709,0,14,6506,0
2014-08-01,那　　 覇(空港),4955,58802,1100,5189,60542,1079
2014-08-01,嘉 手 納(空港),14,69,0,39,81,0
2014-08-01,平良,0,0,0,0,0,0
2014-08-01,石垣,37,12738,0,22,7725,0
2014-08-01,普 天 間(空港),0,0,0,0,0,0
2014-08-01,石　　 垣(空港),63,1113,0,70,1083,0
2014-08-01,本部,0,0,0,0,0,0
2014-08-01,金武中城,0,0,0,0,1,0
2014-08-01,その他,0,5,0,4,9,0
2014-09-01,釧路,0,0,0,1591,3661,0
2014-09-01,稚内,265,242,0,277,296,0
2014-09-01,根室,0,73,0,0,74,0
2014-09-01,小樽,3655,4995,0,1146,99,0
2014-09-01,室蘭,0,0,0,0,0,0
2014-09-01,函館,0,1,0,0,6,0
2014-09-01,留萌,0,0,0,0,0,0
2014-09-01,苫小牧,0,1,0,0,0,0
2014-09-01,新 千 歳(空港),9545,42048,328,9746,39397,1
2014-09-01,網走,0,0,0,2530,895,0
2014-09-01,花咲,0,0,0,0,0,0
2014-09-01,紋別,0,0,0,0,0,0
2014-09-01,函　　 館(空港),176,6270,0,168,5377,0
2014-09-01,釧　　 路(空港),0,4,0,0,0,0
2014-09-01,帯　　 広(空港),0,0,0,0,2,0
2014-09-01,石狩湾,0,0,0,0,0,0
2014-09-01,女 満 別(空港),0,0,0,0,0,0
2014-09-01,旭　　 川(空港),199,5975,0,187,6351,0
2014-09-01,中標津（空港）,0,0,0,0,0,0
2014-09-01,青森,0,0,0,0,0,0
2014-09-01,八戸,0,0,0,0,0,0
2014-09-01,釜石,0,0,0,0,0,0
2014-09-01,仙台塩釜,0,0,0,0,2,0
2014-09-01,小名浜,0,0,0,1,0,0
2014-09-01,酒田,0,0,0,0,0,0
2014-09-01,秋田船川,0,0,0,0,0,0
2014-09-01,宮古,0,0,0,0,0,0
2014-09-01,大船渡,0,0,0,0,0,0
2014-09-01,石巻,0,0,0,0,4,0
2014-09-01,三　　 沢(空港),9,38,517,8,48,210
2014-09-01,八　　 戸（空港）,0,0,0,0,0,0
2014-09-01,仙　　 台(空港),3688,2295,0,3864,1733,1
2014-09-01,秋　　 田(空港),93,0,0,93,0,0
2014-09-01,山　　 形(空港),0,0,0,0,0,0
2014-09-01,花　　 巻(空港),0,0,0,0,0,0
2014-09-01,青　　 森(空港),384,622,8,427,512,15
2014-09-01,庄　　 内(空港),0,0,0,0,0,0
2014-09-01,福　　 島(空港),174,51,0,174,51,0
2014-09-01,茨　　城(空港),1050,3393,0,1081,3165,0
2014-09-01,東京,21,2,0,0,5,0
2014-09-01,千葉,2,2,0,0,6,0
2014-09-01,新潟,144,0,0,1,1,0
2014-09-01,直江津,0,0,0,0,0,0
2014-09-01,横　　 田(空港),22,240,0,21,225,0
2014-09-01,鹿島,2,4,0,1,0,0
2014-09-01,木更津,0,0,0,0,0,0
2014-09-01,二見,0,0,0,13,75,0
2014-09-01,柏崎,0,0,0,0,0,0
2014-09-01,日立,0,0,0,0,0,0
2014-09-01,新　　 潟(空港),3926,2818,0,3810,2153,0
2014-09-01,羽　　 田(空港),349517,144605,526,346226,133277,513
2014-09-01,成　　 田(空港),667984,387433,6784,643457,349066,6645
2014-09-01,横浜,0,8,0,530,30,0
2014-09-01,横須賀,0,0,0,0,0,0
2014-09-01,川崎,1,4,0,0,2,0
2014-09-01,厚　　 木(空港),0,0,0,0,0,0
2014-09-01,入　　 間(空港),0,0,0,0,0,0
2014-09-01,硫黄島（空港）,0,0,0,0,0,0
2014-09-01,松　　 本(空港),0,0,0,0,0,0
2014-09-01,清水,0,0,0,1,0,0
2014-09-01,田子の浦,0,0,0,0,0,0
2014-09-01,焼津,0,4,0,0,9,0
2014-09-01,浜　　 松(空港),0,0,0,0,0,0
2014-09-01,富士山静岡（空港）,2047,6594,11,2008,6712,0
2014-09-01,中　　 部（空港）,121903,55173,38,117823,43828,41
2014-09-01,名古屋,6,0,0,0,1,0
2014-09-01,四日市,0,0,0,0,0,0
2014-09-01,敦賀,215,0,0,0,0,0
2014-09-01,七尾,0,0,0,0,0,0
2014-09-01,名 古 屋(空港),12,9,0,17,17,0
2014-09-01,衣浦,0,2,0,1,2,0
2014-09-01,金沢,0,0,0,3,0,0
2014-09-01,小　　 松(空港),2774,3983,0,2963,3210,0
2014-09-01,富　　 山(空港),1709,2972,0,1566,1553,1
2014-09-01,福井（新）,0,0,0,0,0,0
2014-09-01,伊勢湾シーバース,0,0,0,0,0,0
2014-09-01,福　　 井(空港),0,0,0,0,0,0
2014-09-01,能　　 登(空港),0,0,0,0,0,0
2014-09-01,三河,0,3,0,1,1,0
2014-09-01,伏木富山,0,19,0,0,11,0
2014-09-01,関　　 西(空港),292674,263491,161,275798,231900,154
2014-09-01,大阪,248,1149,0,265,1165,0
2014-09-01,舞鶴,0,0,0,0,8,0
2014-09-01,堺,0,3,0,0,2,0
2014-09-01,有田,0,0,0,0,0,0
2014-09-01,白　　 浜(空港),0,0,0,0,0,0
2014-09-01,和歌山下津,0,1,0,0,1,0
2014-09-01,神戸,928,367,0,435,106,0
2014-09-01,姫路,0,0,0,0,0,0
2014-09-01,東播磨,0,0,0,0,0,0
2014-09-01,但　　 馬(空港),0,0,0,0,0,0
2014-09-01,尼崎西宮芦屋,0,0,0,0,0,0
2014-09-01,坂出,0,0,0,0,0,0
2014-09-01,新居浜,0,0,0,0,0,0
2014-09-01,松山,0,0,0,0,0,0
2014-09-01,徳島小松島,0,0,0,0,0,0
2014-09-01,高知,0,0,0,0,0,0
2014-09-01,今治,0,0,0,0,0,0
2014-09-01,高松,0,0,0,0,0,0
2014-09-01,大西,0,0,0,0,0,0
2014-09-01,須崎,0,0,0,0,0,0
2014-09-01,波方,0,0,0,0,3,0
2014-09-01,直島,0,0,0,0,0,0
2014-09-01,松　　 山(空港),752,572,0,671,539,0
2014-09-01,高　　 知(空港),92,72,0,92,72,0
2014-09-01,徳　　 島(空港),0,0,0,0,0,0
2014-09-01,高　　 松(空港),1905,2912,0,1740,3781,0
2014-09-01,広島,0,0,0,0,0,0
2014-09-01,尾道糸崎,0,0,0,0,4,0
2014-09-01,呉,0,0,0,0,0,0
2014-09-01,宇野,0,0,0,0,0,0
2014-09-01,土生,0,0,0,0,0,0
2014-09-01,水島,0,0,0,4,4,0
2014-09-01,浜田,0,0,0,0,1,0
2014-09-01,境,82,428,0,508,2619,0
2014-09-01,福山,0,0,0,0,0,0
2014-09-01,常石,0,0,0,0,0,0
2014-09-01,瀬戸田,0,0,0,0,9,0
2014-09-01,安芸津,0,0,0,0,0,0
2014-09-01,能地,0,0,0,0,1,0
2014-09-01,米　　 子(空港),346,711,0,372,542,0
2014-09-01,出　　 雲(空港),0,0,0,0,0,0
2014-09-01,岡　　 山(空港),5272,2765,0,4984,2107,0
2014-09-01,鳥　　 取(空港),55,35,0,57,34,0
2014-09-01,石　　 見(空港),0,0,0,0,0,0
2014-09-01,広　　 島(空港),7132,4967,22,7021,3901,23
2014-09-01,関　　 門(下関),734,2843,0,733,2934,0
2014-09-01,宇部,0,2,0,1,0,0
2014-09-01,徳山下松,0,0,0,2,1,0
2014-09-01,萩,0,0,0,0,0,0
2014-09-01,岩　　 国(空港),0,13,0,0,10,0
2014-09-01,山口宇部(空港),72,51,0,72,51,0
2014-09-01,福　　 岡(空港),75885,70537,435,72226,63176,341
2014-09-01,博多,5769,18470,3,5685,12498,3
2014-09-01,三池,0,0,0,0,0,0
2014-09-01,唐津,0,0,0,0,0,0
2014-09-01,長崎,1007,4216,2,3,5366,0
2014-09-01,佐世保,512,10,0,0,5,0
2014-09-01,厳原,66,6474,0,96,6463,0
2014-09-01,三角,0,0,0,0,4,0
2014-09-01,比田勝,138,9866,0,102,9545,0
2014-09-01,佐伯,0,0,0,0,0,0
2014-09-01,佐賀関,0,0,0,0,0,0
2014-09-01,大分,0,0,0,0,0,0
2014-09-01,水俣,0,0,0,0,0,0
2014-09-01,八代,0,0,0,0,0,0
2014-09-01,伊万里,0,0,0,0,0,0
2014-09-01,別府,0,0,0,0,0,0
2014-09-01,臼杵,0,0,0,0,1,0
2014-09-01,熊　　 本(空港),284,1127,1,260,866,0
2014-09-01,長洲,0,0,0,0,2,0
2014-09-01,長　　 崎(空港),340,1755,0,391,1519,0
2014-09-01,大　　 分(空港),13,217,0,21,144,0
2014-09-01,福　　 江(空港),0,0,0,0,0,0
2014-09-01,関　　 門(門司),0,0,0,15,1,0
2014-09-01,関　　 門(戸畑),0,0,0,0,0,0
2014-09-01,北 九 州(空港),2,1,0,0,0,0
2014-09-01,佐護,0,0,0,0,0,0
2014-09-01,鹿児島,0,2,0,572,2059,2
2014-09-01,鹿 児 島(空港),1315,3728,0,1368,2756,0
2014-09-01,名瀬,0,0,0,0,0,0
2014-09-01,細島,0,0,0,40,949,0
2014-09-01,志布志,0,0,0,0,0,0
2014-09-01,喜入,0,0,0,1,0,0
2014-09-01,宮　　 崎(空港),766,1384,0,748,1828,0
2014-09-01,川内,0,0,0,0,0,0
2014-09-01,佐　　 賀(空港),938,2303,0,871,1949,0
2014-09-01,那覇,21,7,0,9,5828,0
2014-09-01,那　　 覇(空港),6037,61646,1003,5578,58811,885
2014-09-01,嘉 手 納(空港),12,53,0,19,83,0
2014-09-01,平良,0,0,0,4,0,0
2014-09-01,石垣,327,16533,0,313,10749,0
2014-09-01,普 天 間(空港),0,0,0,0,0,0
2014-09-01,石　　 垣(空港),42,1109,0,45,1083,0
2014-09-01,本部,0,0,0,0,0,0
2014-09-01,金武中城,0,0,0,1,0,0
2014-09-01,その他,3,25,0,5,16,0
2014-10-01,釧路,0,1019,0,0,0,0
2014-10-01,稚内,0,5,0,0,2,0
2014-10-01,根室,0,78,0,0,82,0
2014-10-01,小樽,887,3872,0,0,7,0
2014-10-01,室蘭,0,0,0,0,0,0
2014-10-01,函館,0,0,0,4,0,0
2014-10-01,留萌,0,0,0,0,0,0
2014-10-01,苫小牧,0,0,0,0,3,0
2014-10-01,新 千 歳(空港),9396,54256,318,10035,54945,7
2014-10-01,網走,0,0,0,0,0,0
2014-10-01,花咲,0,0,0,0,0,0
2014-10-01,紋別,0,0,0,0,0,0
2014-10-01,函　　 館(空港),125,6912,0,151,6738,0
2014-10-01,釧　　 路(空港),0,0,0,0,0,0
2014-10-01,帯　　 広(空港),0,0,0,0,2,0
2014-10-01,石狩湾,0,0,0,0,0,0
2014-10-01,女 満 別(空港),68,167,0,69,174,0
2014-10-01,旭　　 川(空港),116,7234,0,178,7012,0
2014-10-01,中標津（空港）,0,0,0,0,0,0
2014-10-01,青森,0,0,0,0,0,0
2014-10-01,八戸,0,0,0,0,0,0
2014-10-01,釜石,0,0,0,0,0,0
2014-10-01,仙台塩釜,1,2,0,0,6,0
2014-10-01,小名浜,0,0,0,0,0,0
2014-10-01,酒田,0,0,0,0,0,0
2014-10-01,秋田船川,0,0,0,0,0,0
2014-10-01,宮古,0,0,0,0,0,0
2014-10-01,大船渡,0,0,0,0,0,0
2014-10-01,石巻,0,0,0,0,0,0
2014-10-01,三　　 沢(空港),10,68,309,7,52,134
2014-10-01,八　　 戸（空港）,0,0,0,0,0,0
2014-10-01,仙　　 台(空港),4139,2807,4,4392,2287,1
2014-10-01,秋　　 田(空港),92,1956,0,93,1951,0
2014-10-01,山　　 形(空港),0,457,0,0,151,0
2014-10-01,花　　 巻(空港),195,611,0,236,511,0
2014-10-01,青　　 森(空港),628,2308,25,616,2108,28
2014-10-01,庄　　 内(空港),0,0,0,0,0,0
2014-10-01,福　　 島(空港),0,0,0,0,0,0
2014-10-01,茨　　城(空港),1038,3424,0,1221,3318,0
2014-10-01,東京,2,0,0,41,0,0
2014-10-01,千葉,2,4,0,9,1,0
2014-10-01,新潟,71,1,0,14,0,0
2014-10-01,直江津,0,0,0,0,0,0
2014-10-01,横　　 田(空港),26,281,0,33,246,0
2014-10-01,鹿島,0,2,0,0,4,0
2014-10-01,木更津,0,0,0,0,0,0
2014-10-01,二見,0,0,0,0,0,0
2014-10-01,柏崎,0,0,0,0,0,0
2014-10-01,日立,0,0,0,0,1,0
2014-10-01,新　　 潟(空港),3307,2245,0,3652,1954,0
2014-10-01,羽　　 田(空港),315749,172023,575,324095,168312,591
2014-10-01,成　　 田(空港),561933,454452,7017,572506,433993,6584
2014-10-01,横浜,812,34,0,75,15,0
2014-10-01,横須賀,0,1,0,0,4,0
2014-10-01,川崎,1,0,0,0,3,0
2014-10-01,厚　　 木(空港),0,0,0,0,0,0
2014-10-01,入　　 間(空港),0,0,0,0,0,0
2014-10-01,硫黄島（空港）,0,0,0,0,0,0
2014-10-01,松　　 本(空港),0,0,0,0,0,0
2014-10-01,清水,0,4,0,0,1,0
2014-10-01,田子の浦,0,0,0,0,0,0
2014-10-01,焼津,0,8,0,0,8,0
2014-10-01,浜　　 松(空港),0,0,0,0,0,0
2014-10-01,富士山静岡（空港）,2006,7376,3,2315,7232,1
2014-10-01,中　　 部（空港）,115338,64299,31,122254,58200,19
2014-10-01,名古屋,0,5,0,5,4,0
2014-10-01,四日市,0,0,0,3,3,0
2014-10-01,敦賀,0,0,0,0,0,0
2014-10-01,七尾,0,0,0,0,0,0
2014-10-01,名 古 屋(空港),8,9,0,14,14,0
2014-10-01,衣浦,0,0,0,0,0,0
2014-10-01,金沢,0,0,0,0,0,0
2014-10-01,小　　 松(空港),3389,5733,0,3340,5624,0
2014-10-01,富　　 山(空港),1401,3614,0,1689,2873,1
2014-10-01,福井（新）,0,0,0,0,0,0
2014-10-01,伊勢湾シーバース,0,0,0,0,0,0
2014-10-01,福　　 井(空港),0,0,0,0,0,0
2014-10-01,能　　 登(空港),0,601,0,0,601,0
2014-10-01,三河,0,1,0,0,3,0
2014-10-01,伏木富山,0,13,0,0,23,0
2014-10-01,関　　 西(空港),252661,302953,178,264892,298246,126
2014-10-01,大阪,173,2518,0,264,4367,3
2014-10-01,舞鶴,0,0,0,0,9,0
2014-10-01,堺,1,1,0,2,0,0
2014-10-01,有田,0,0,0,0,0,0
2014-10-01,白　　 浜(空港),0,0,0,0,0,0
2014-10-01,和歌山下津,0,0,0,0,0,0
2014-10-01,神戸,199,2243,0,208,256,0
2014-10-01,姫路,0,0,0,1,0,0
2014-10-01,東播磨,0,0,0,0,0,0
2014-10-01,但　　 馬(空港),0,0,0,0,0,0
2014-10-01,尼崎西宮芦屋,0,0,0,0,0,0
2014-10-01,坂出,0,1,0,0,0,0
2014-10-01,新居浜,3,0,0,0,1,0
2014-10-01,松山,0,0,0,0,0,0
2014-10-01,徳島小松島,0,0,0,0,0,0
2014-10-01,高知,0,0,0,0,0,0
2014-10-01,今治,0,0,0,0,0,0
2014-10-01,高松,0,0,0,0,0,0
2014-10-01,大西,0,0,0,0,2,0
2014-10-01,須崎,0,0,0,0,0,0
2014-10-01,波方,0,0,0,0,0,0
2014-10-01,直島,0,0,0,0,0,0
2014-10-01,松　　 山(空港),657,980,0,688,885,0
2014-10-01,高　　 知(空港),0,0,0,0,0,0
2014-10-01,徳　　 島(空港),0,0,0,0,0,0
2014-10-01,高　　 松(空港),1765,3611,0,2049,4171,1
2014-10-01,広島,803,20,0,0,180,0
2014-10-01,尾道糸崎,0,0,0,0,6,0
2014-10-01,呉,0,0,0,801,20,0
2014-10-01,宇野,0,0,0,0,0,0
2014-10-01,土生,0,0,0,0,0,0
2014-10-01,水島,0,2,0,0,0,0
2014-10-01,浜田,0,0,0,0,0,0
2014-10-01,境,16,1046,0,11,953,0
2014-10-01,福山,0,0,0,0,0,0
2014-10-01,常石,8,0,0,0,0,0
2014-10-01,瀬戸田,0,0,0,0,0,0
2014-10-01,安芸津,0,0,0,0,0,0
2014-10-01,能地,0,0,0,0,0,0
2014-10-01,米　　 子(空港),492,903,0,641,852,0
2014-10-01,出　　 雲(空港),99,0,0,101,0,0
2014-10-01,岡　　 山(空港),4776,2260,0,5102,1984,0
2014-10-01,鳥　　 取(空港),0,0,0,0,0,0
2014-10-01,石　　 見(空港),0,0,0,0,0,0
2014-10-01,広　　 島(空港),7260,4817,32,7877,4073,36
2014-10-01,関　　 門(下関),901,4471,0,1371,4254,0
2014-10-01,宇部,0,0,0,0,2,0
2014-10-01,徳山下松,0,1,0,0,0,0
2014-10-01,萩,0,0,0,0,0,0
2014-10-01,岩　　 国(空港),0,1,0,0,0,0
2014-10-01,山口宇部(空港),145,111,0,145,111,0
2014-10-01,福　　 岡(空港),69299,81145,461,70484,80117,397
2014-10-01,博多,4437,16288,4,5067,15560,1
2014-10-01,三池,0,0,0,0,0,0
2014-10-01,唐津,268,4,0,0,0,0
2014-10-01,長崎,25,1920,0,136,3253,0
2014-10-01,佐世保,0,0,0,0,3672,0
2014-10-01,厳原,56,6353,0,41,5996,0
2014-10-01,三角,0,0,0,0,0,0
2014-10-01,比田勝,104,10419,0,124,10748,0
2014-10-01,佐伯,0,0,0,0,0,0
2014-10-01,佐賀関,0,0,0,0,0,0
2014-10-01,大分,0,1,0,0,3,0
2014-10-01,水俣,0,0,0,0,0,0
2014-10-01,八代,3,3,0,3,1,0
2014-10-01,伊万里,0,0,0,1,2,0
2014-10-01,別府,0,0,0,0,0,0
2014-10-01,臼杵,0,0,0,0,0,0
